address,latitude,longitude,map_link
"3955 S. Martin Luther King Jr. Drive, Chicago, Illinois, United States, 60653",41.8223081,-87.61640299999999,"https://www.google.com/maps?q=41.8223081,-87.61640299999999"
"3955 S. Martin Luther King Jr. Drive, Chicago, Illinois, United States, 60653",41.8223081,-87.61640299999999,"https://www.google.com/maps?q=41.8223081,-87.61640299999999"
"108 E. 35th Street, Chicago, Illinois, United States, 60616",41.8312066,-87.622798,"https://www.google.com/maps?q=41.8312066,-87.622798"
"4712 S. Prairie Avenue, Chicago, Illinois, United States, 60615",41.80892009999999,-87.6200649,"https://www.google.com/maps?q=41.80892009999999,-87.6200649"
"4719 S. Dr. Martin Luther King Jr. Drive, Chicago, Illinois, United States, 60615",41.8086914,-87.61588619999999,"https://www.google.com/maps?q=41.8086914,-87.61588619999999"
"8402 S. Burley Avenue (multiple addresses), Chicago, Illinois, United States, 60617",41.7427284,-87.5457814,"https://www.google.com/maps?q=41.7427284,-87.5457814"
"5814 W. Madison Street, Chicago, Illinois, United States, 60644",41.8802252,-87.7703859,"https://www.google.com/maps?q=41.8802252,-87.7703859"
"3110 S. Indiana Avenue, Chicago, Illinois, United States, 60616",41.8381822,-87.6219175,"https://www.google.com/maps?q=41.8381822,-87.6219175"
"824 E. 47th Street, Chicago, Illinois, United States, 60653",41.8100144,-87.6055349,"https://www.google.com/maps?q=41.8100144,-87.6055349"
"208-210 E. 43rd Street, Chicago, Illinois, United States, 60653",41.81657430000001,-87.6208862,"https://www.google.com/maps?q=41.81657430000001,-87.6208862"
"3145 South State Street, Chicago, Illinois, United States, 60616",41.8374706,-87.6265221,"https://www.google.com/maps?q=41.8374706,-87.6265221"
"340 E. 51st Street, Chicago, Illinois, United States, 60615",41.8023489,-87.6176739,"https://www.google.com/maps?q=41.8023489,-87.6176739"
"Colp, Illinois, United States,",37.8053279,-89.0800768,"https://www.google.com/maps?q=37.8053279,-89.0800768"
"1026 Mississippi Avenue, East St. Louis, Illinois, United States, 62201",38.6117694,-90.169248,"https://www.google.com/maps?q=38.6117694,-90.169248"
"1500 Walnut Avenue, East St. Louis, Illinois, United States, 62207",38.614147,-90.15083369999999,"https://www.google.com/maps?q=38.614147,-90.15083369999999"
"East St. Louis, Illinois, United States,",38.624514,-90.1506465,"https://www.google.com/maps?q=38.624514,-90.1506465"
"11 South Main Street, East St. Louis, Illinois, United States, 62201",38.62609399999999,-90.1632276,"https://www.google.com/maps?q=38.62609399999999,-90.1632276"
"1312 E. Broadway, East St. Louis, Illinois, United States, 62201",38.6167194,-90.1524118,"https://www.google.com/maps?q=38.6167194,-90.1524118"
"813 E. Washington Street, Springfield, Illinois, United States,",39.8019356,-89.6448037,"https://www.google.com/maps?q=39.8019356,-89.6448037"
"Broadway, Venice, Illinois, United States, 62090",38.6735882,-90.1675285,"https://www.google.com/maps?q=38.6735882,-90.1675285"
"4824 Alexander Avenue, East Chicago, Indiana, United States, 46312",41.626009,-87.46485,"https://www.google.com/maps?q=41.626009,-87.46485"
"Gary, Indiana, United States,",41.6020403,-87.3371523,"https://www.google.com/maps?q=41.6020403,-87.3371523"
"1446 Broadway, Gary, Indiana, United States, 46408",41.58811,-87.337413,"https://www.google.com/maps?q=41.58811,-87.337413"
"1631 Broadway, Gary, Indiana, United States, 46407",41.58628520000001,-87.3365908,"https://www.google.com/maps?q=41.58628520000001,-87.3365908"
"Indiana Harbor, Indiana, United States,",41.6405912,-87.4453189,"https://www.google.com/maps?q=41.6405912,-87.4453189"
"3424 Main Street, Indiana Harbor, Indiana, United States, 46312",41.649077,-87.44503089999999,"https://www.google.com/maps?q=41.649077,-87.44503089999999"
"412 Indiana Avenue, Indianapolis, Indiana, United States, 46204",39.7729207,-86.1641288,"https://www.google.com/maps?q=39.7729207,-86.1641288"
"148 W. Washington Street, Indianapolis, Indiana, United States, 46204",39.7673476,-86.1612811,"https://www.google.com/maps?q=39.7673476,-86.1612811"
"524 Indiana Avenue, Indianapolis, Indiana, United States, 46202",39.7747804,-86.16621119999999,"https://www.google.com/maps?q=39.7747804,-86.16621119999999"
"1403 E. 19th Street, Indianapolis, Indiana, United States, 46218",39.7918723,-86.135318,"https://www.google.com/maps?q=39.7918723,-86.135318"
"Indianapolis, Indiana, United States,",39.76909,-86.158018,"https://www.google.com/maps?q=39.76909,-86.158018"
"124 Monument Circle, Indianapolis, Indiana, United States, 46204",39.769019,-86.1576846,"https://www.google.com/maps?q=39.769019,-86.1576846"
"225 W. Washington Street, Indianapolis, Indiana, United States, 46204",39.7667659,-86.1623792,"https://www.google.com/maps?q=39.7667659,-86.1623792"
"513 Indiana Avenue, Indianapolis, Indiana, United States, 46202",39.7753611,-86.166095,"https://www.google.com/maps?q=39.7753611,-86.166095"
"326 Indiana Avenue, Indianapolis, Indiana, United States, 46204",39.7721767,-86.16251539999999,"https://www.google.com/maps?q=39.7721767,-86.16251539999999"
"Indianapolis, Indiana, United States,",39.76909,-86.158018,"https://www.google.com/maps?q=39.76909,-86.158018"
"Indianapolis, Indiana, United States,",39.76909,-86.158018,"https://www.google.com/maps?q=39.76909,-86.158018"
"2648 Northwestern Avenue, Indianapolis, Indiana, United States, 46208",39.7872254,-86.16773789999999,"https://www.google.com/maps?q=39.7872254,-86.16773789999999"
"2441 Dr. Andrew J. Brown Avenue, Indianapolis, Indiana, United States, 46205",39.802653,-86.13520059999999,"https://www.google.com/maps?q=39.802653,-86.13520059999999"
"Indianapolis, Indiana, United States,",39.76909,-86.158018,"https://www.google.com/maps?q=39.76909,-86.158018"
"1319 N. Senate Avenue, Indianapolis, Indiana, United States, 46202",39.7849907,-86.162706,"https://www.google.com/maps?q=39.7849907,-86.162706"
"784 Indiana Avenue, Indianapolis, Indiana, United States, 46202",39.77792549999999,-86.1705333,"https://www.google.com/maps?q=39.77792549999999,-86.1705333"
"617 Indiana Avenue, Indianapolis, Indiana, United States, 46202",39.7761826,-86.1672107,"https://www.google.com/maps?q=39.7761826,-86.1672107"
"1910 North 3rd Street (original), 1918 N. 5th Street, Kansas City, Kansas, United States, 66101",39.1249981,-94.62188309999999,"https://www.google.com/maps?q=39.1249981,-94.62188309999999"
"1612-1614 N. 10th Street, Kansas City, Kansas, United States, 66102",39.1219305,-94.635441,"https://www.google.com/maps?q=39.1219305,-94.635441"
"302 Kansas Avenue[original Apex Theatre]
122 SE 4th Street [new Apex Theatre], Topeka, Kansas, United States, 66603",39.053424,-95.667813,"https://www.google.com/maps?q=39.053424,-95.667813"
"1007 N. Cleveland Street, Wichita, Kansas, United States, 67214",37.7011361,-97.32218209999999,"https://www.google.com/maps?q=37.7011361,-97.32218209999999"
"573 W. Main St., Lexington, Kentucky, United States, 40507",38.0512411,-84.50246949999999,"https://www.google.com/maps?q=38.0512411,-84.50246949999999"
"Lexington, Kentucky, United States,",38.0389091,-84.5152662,"https://www.google.com/maps?q=38.0389091,-84.5152662"
"Lexington, Kentucky, United States,",38.0389091,-84.5152662,"https://www.google.com/maps?q=38.0389091,-84.5152662"
"404 W. Main St. , Lexington, Kentucky, United States, 40507",38.049301,-84.50067489999999,"https://www.google.com/maps?q=38.049301,-84.50067489999999"
"941 S. Preston Street, Louisville, Kentucky, United States, 40203",38.2393667,-85.7482234,"https://www.google.com/maps?q=38.2393667,-85.7482234"
"611 Muhammad Ali Boulevard, Louisville, Kentucky, United States, 40203",38.2519903,-85.7615402,"https://www.google.com/maps?q=38.2519903,-85.7615402"
"Louisville, Kentucky, United States,",38.2468618,-85.7663724,"https://www.google.com/maps?q=38.2468618,-85.7663724"
"604 Muhammad Ali Boulevard, Louisville, Kentucky, United States, 40203",38.2514389,-85.7612973,"https://www.google.com/maps?q=38.2514389,-85.7612973"
"Louisville, Kentucky, United States,",38.2468618,-85.7663724,"https://www.google.com/maps?q=38.2468618,-85.7663724"
"Fifth Street, Owensboro, Kentucky, United States, 42303",37.772025,-87.1032441,"https://www.google.com/maps?q=37.772025,-87.1032441"
"902 Breckenridge Street, Owensboro, Kentucky, United States, 42303",37.7679212,-87.0989549,"https://www.google.com/maps?q=37.7679212,-87.0989549"
"Owensboro, Kentucky, United States,",37.767366,-87.11287209999999,"https://www.google.com/maps?q=37.767366,-87.11287209999999"
"1039 Lee St. , Alexandria, Louisiana, United States, 71301",31.3059889,-92.44721349999999,"https://www.google.com/maps?q=31.3059889,-92.44721349999999"
"819 Lee St. , Alexandria, Louisiana, United States, 71501",31.30690049999999,-92.4459059,"https://www.google.com/maps?q=31.30690049999999,-92.4459059"
"Alexandria, Louisiana, United States,",31.3112936,-92.4451371,"https://www.google.com/maps?q=31.3112936,-92.4451371"
"2421 Lower 3rd Street, Alexandria, Louisiana, United States, 71302",31.2922724,-92.4174984,"https://www.google.com/maps?q=31.2922724,-92.4174984"
"E. Oak Street, Amite, Louisiana, United States, 70422",30.7267346,-90.5037569,"https://www.google.com/maps?q=30.7267346,-90.5037569"
"Baldwin, Louisiana, United States,",29.837842,-91.5446679,"https://www.google.com/maps?q=29.837842,-91.5446679"
"Bastrop, Louisiana, United States,",32.7562463,-91.8723497,"https://www.google.com/maps?q=32.7562463,-91.8723497"
"1225 N. 33rd St. , Baton Rouge, Louisiana, United States, 70805",30.4777442,-91.1568059,"https://www.google.com/maps?q=30.4777442,-91.1568059"
"133 S. 12th St. , Baton Rouge, Louisiana, United States, 70802",30.4468849,-91.1771309,"https://www.google.com/maps?q=30.4468849,-91.1771309"
"1312 E. Blvd. , Baton Rouge, Louisiana, United States, 70802",30.4382907,-91.1802203,"https://www.google.com/maps?q=30.4382907,-91.1802203"
"1335 N. Blvd. , Baton Rouge, Louisiana, United States, 70802",30.4478205,-91.1754636,"https://www.google.com/maps?q=30.4478205,-91.1754636"
"Bogalusa, Louisiana, United States,",30.7910204,-89.8486858,"https://www.google.com/maps?q=30.7910204,-89.8486858"
"Clarks, Louisiana, United States,",32.0265486,-92.1390256,"https://www.google.com/maps?q=32.0265486,-92.1390256"
"Crowley, Louisiana, United States,",30.2140928,-92.3745761,"https://www.google.com/maps?q=30.2140928,-92.3745761"
"DeRidder, Louisiana, United States,",30.8463055,-93.2890527,"https://www.google.com/maps?q=30.8463055,-93.2890527"
"719 Lessard St. , Donaldsonville, Louisiana, United States, 70346",30.0992556,-90.9898906,"https://www.google.com/maps?q=30.0992556,-90.9898906"
"340 E. Laurel Ave., Eunice, Louisiana, United States, 70535",30.495269,-92.4116367,"https://www.google.com/maps?q=30.495269,-92.4116367"
"Ferriday, Louisiana, United States,",31.6301664,-91.5545649,"https://www.google.com/maps?q=31.6301664,-91.5545649"
"Franklin, Louisiana, United States,",29.7960399,-91.5015002,"https://www.google.com/maps?q=29.7960399,-91.5015002"
"Franklin, Louisiana, United States,",29.7960399,-91.5015002,"https://www.google.com/maps?q=29.7960399,-91.5015002"
"Hammond, Louisiana, United States,",30.5043583,-90.46119949999999,"https://www.google.com/maps?q=30.5043583,-90.46119949999999"
"120 S. Cypress St., Hammond, Louisiana, United States, 70403",30.5035105,-90.45965369999999,"https://www.google.com/maps?q=30.5035105,-90.45965369999999"
"Homer, Louisiana, United States,",32.7918133,-93.055718,"https://www.google.com/maps?q=32.7918133,-93.055718"
"Houma, Louisiana, United States,",29.5957696,-90.71953479999999,"https://www.google.com/maps?q=29.5957696,-90.71953479999999"
"506 E. Main St., Houma, Louisiana, United States, 70360",29.5901784,-90.6762188,"https://www.google.com/maps?q=29.5901784,-90.6762188"
"La Place, Louisiana, United States,",30.0665907,-90.4800848,"https://www.google.com/maps?q=30.0665907,-90.4800848"
"Lafayette, Louisiana, United States,",30.2240897,-92.0198427,"https://www.google.com/maps?q=30.2240897,-92.0198427"
"Lafayette, Louisiana, United States,",30.2240897,-92.0198427,"https://www.google.com/maps?q=30.2240897,-92.0198427"
"1 Reid St. , Lake Charles, Louisiana, United States, 70601",30.237848,-93.2086449,"https://www.google.com/maps?q=30.237848,-93.2086449"
"6486 U.S. 65, Lake Charles, Louisiana, United States, 71254",32.8323812,-91.2209594,"https://www.google.com/maps?q=32.8323812,-91.2209594"
"405 Enterprise Blvd., Lake Charles, Louisiana, United States, 70601",30.2341313,-93.204062,"https://www.google.com/maps?q=30.2341313,-93.204062"
"Lake Providence , Louisiana, United States,",32.8042966,-91.170109,"https://www.google.com/maps?q=32.8042966,-91.170109"
"Lake Providence , Louisiana, United States, 71254",32.8042966,-91.170109,"https://www.google.com/maps?q=32.8042966,-91.170109"
"Leesville, Louisiana, United States,",31.1435194,-93.260998,"https://www.google.com/maps?q=31.1435194,-93.260998"
"Lutcher, Louisiana, United States,",30.0404796,-90.6989797,"https://www.google.com/maps?q=30.0404796,-90.6989797"
"Mansfield, Louisiana, United States,",32.0376629,-93.70018189999999,"https://www.google.com/maps?q=32.0376629,-93.70018189999999"
"Marrero, Louisiana, United States,",29.8993723,-90.1003506,"https://www.google.com/maps?q=29.8993723,-90.1003506"
"Marrero, Louisiana, United States,",29.8993723,-90.1003506,"https://www.google.com/maps?q=29.8993723,-90.1003506"
"218 Texas St, Monroe, Louisiana, United States, 71101",32.5147499,-93.74767589999999,"https://www.google.com/maps?q=32.5147499,-93.74767589999999"
"900 DiSiard St. , Monroe, Louisiana, United States, 71201",32.5060829,-92.110265,"https://www.google.com/maps?q=32.5060829,-92.110265"
"New Iberia, Louisiana, United States,",30.0035365,-91.81872849999999,"https://www.google.com/maps?q=30.0035365,-91.81872849999999"
"323 S. Rampart St., New Orleans, Louisiana, United States, 70112",29.9529475,-90.0744619,"https://www.google.com/maps?q=29.9529475,-90.0744619"
"4001 Barone St. , New Orleans, Louisiana, United States, 70115",29.9290628,-90.0978691,"https://www.google.com/maps?q=29.9290628,-90.0978691"
"1709 N. Galvez St., New Orleans, Louisiana, United States, 70119",29.9781233,-90.06838119999999,"https://www.google.com/maps?q=29.9781233,-90.06838119999999"
"1709 N. Galvez Street, New Orleans, Louisiana, United States, 70119",29.9781233,-90.06838119999999,"https://www.google.com/maps?q=29.9781233,-90.06838119999999"
"1309 S. Rampart St. , New Orleans, Louisiana, United States, 70113",29.9428522,-90.0793965,"https://www.google.com/maps?q=29.9428522,-90.0793965"
"2212 S. Claiborne St. , New Orleans, Louisiana, United States, 70125",29.9445886,-90.090116,"https://www.google.com/maps?q=29.9445886,-90.090116"
"New Orleans, Louisiana, United States,",29.9508941,-90.07583559999999,"https://www.google.com/maps?q=29.9508941,-90.07583559999999"
"3938 Thalia St. , New Orleans, Louisiana, United States, 70125",29.9521866,-90.0974334,"https://www.google.com/maps?q=29.9521866,-90.0974334"
"513 S. Rampart St., New Orleans, Louisiana, United States, 70112",29.9503194,-90.07504519999999,"https://www.google.com/maps?q=29.9503194,-90.07504519999999"
"2514 Washinton Ave., New Orleans, Louisiana, United States, 70115",29.9387415,-90.09209059999999,"https://www.google.com/maps?q=29.9387415,-90.09209059999999"
"Iberville St. & Burgundy St., New Orleans, Louisiana, United States, 70112",29.95591839999999,-90.0709423,"https://www.google.com/maps?q=29.95591839999999,-90.0709423"
"235 S. Rampart Ave, New Orleans, Louisiana, United States, 70112",29.9539099,-90.074276,"https://www.google.com/maps?q=29.9539099,-90.074276"
"201 Dauphine St. , New Orleans, Louisiana, United States, 70112",29.9555415,-90.0699973,"https://www.google.com/maps?q=29.9555415,-90.0699973"
"1807 LaSalle St., New Orleans, Louisiana, United States, 70113",29.9422831,-90.0848046,"https://www.google.com/maps?q=29.9422831,-90.0848046"
"New Roads, Louisiana, United States,",30.7015741,-91.4362242,"https://www.google.com/maps?q=30.7015741,-91.4362242"
"Main St., Opelousas, Louisiana, United States, 70760",30.715406,-91.4531355,"https://www.google.com/maps?q=30.715406,-91.4531355"
"Opelousas, Louisiana, United States,",30.5335302,-92.081509,"https://www.google.com/maps?q=30.5335302,-92.081509"
"Opelousas, Louisiana, United States,",30.5335302,-92.081509,"https://www.google.com/maps?q=30.5335302,-92.081509"
"Court St. & Clay St. , Plaquemine, Louisiana, United States, 70764",30.2860325,-91.24064419999999,"https://www.google.com/maps?q=30.2860325,-91.24064419999999"
"Reserve, Louisiana, United States,",30.0538131,-90.5517534,"https://www.google.com/maps?q=30.0538131,-90.5517534"
"Rustin, Louisiana, United States,",32.5232053,-92.63792699999999,"https://www.google.com/maps?q=32.5232053,-92.63792699999999"
"Scotlandville, Louisiana, United States,",30.5342477,-91.1640968,"https://www.google.com/maps?q=30.5342477,-91.1640968"
"3100 Highland Ave., Shreveport, Louisiana, United States, 71101",32.4815778,-93.7398647,"https://www.google.com/maps?q=32.4815778,-93.7398647"
"1705 Milam Ave. , Shreveport, Louisiana, United States, 71103",32.503289,-93.76559429999999,"https://www.google.com/maps?q=32.503289,-93.76559429999999"
"1050 Texas Ave, Shreveport, Louisiana, United States, 71101",32.5043149,-93.75407640000002,"https://www.google.com/maps?q=32.5043149,-93.75407640000002"
"Sulphur, Louisiana, United States,",30.2365943,-93.37737829999999,"https://www.google.com/maps?q=30.2365943,-93.37737829999999"
"Sulphur, Louisiana, United States,",30.2365943,-93.37737829999999,"https://www.google.com/maps?q=30.2365943,-93.37737829999999"
"Tallulah, Louisiana, United States,",32.4084765,-91.1867771,"https://www.google.com/maps?q=32.4084765,-91.1867771"
"Tallulah, Louisiana, United States,",32.4084765,-91.1867771,"https://www.google.com/maps?q=32.4084765,-91.1867771"
"Thibodaux, Louisiana, United States, 70301",29.7957633,-90.82287099999999,"https://www.google.com/maps?q=29.7957633,-90.82287099999999"
"Vidalia, Louisiana, United States,",31.5654441,-91.4259495,"https://www.google.com/maps?q=31.5654441,-91.4259495"
"Vinton, Louisiana, United States,",30.1911244,-93.58135759999999,"https://www.google.com/maps?q=30.1911244,-93.58135759999999"
"Vinton, Louisiana, United States,",30.1911244,-93.58135759999999,"https://www.google.com/maps?q=30.1911244,-93.58135759999999"
"Welsh, Louisiana, United States,",30.2360403,-92.82264529999999,"https://www.google.com/maps?q=30.2360403,-92.82264529999999"
"109 S. Abel St. , Winnfield, Louisiana, United States, 71483",31.9262092,-92.63827529999999,"https://www.google.com/maps?q=31.9262092,-92.63827529999999"
"Annapolis, Maryland, United States,",38.9764364,-76.489642,"https://www.google.com/maps?q=38.9764364,-76.489642"
"Avenue, Maryland, United States,",38.2562404,-76.7677453,"https://www.google.com/maps?q=38.2562404,-76.7677453"
"1100 South Charles Street, Baltimore, Maryland, United States, 21230",39.27666929999999,-76.6145751,"https://www.google.com/maps?q=39.27666929999999,-76.6145751"
"1235 E. Biddle Street, Baltimore, Maryland, United States, 21228",39.3039522,-76.6006116,"https://www.google.com/maps?q=39.3039522,-76.6006116"
"1422 N. Carey Street, Baltimore, Maryland, United States, 21217",39.3063956,-76.63978230000001,"https://www.google.com/maps?q=39.3063956,-76.63978230000001"
"1429 Pennsylvania Avenue, Baltimore, Maryland, United States, 21217",39.3017533,-76.63202509999999,"https://www.google.com/maps?q=39.3017533,-76.63202509999999"
"1329 Pennsylvania Avenue, Baltimore, Maryland, United States, 21217",39.3011798,-76.6313687,"https://www.google.com/maps?q=39.3011798,-76.6313687"
"619 N. Central Avenue, Baltimore, Maryland, United States, 21205",39.2977215,-76.5999672,"https://www.google.com/maps?q=39.2977215,-76.5999672"
"629 North Eden Street, Baltimore, Maryland, United States, 21205",39.2983383,-76.5991505,"https://www.google.com/maps?q=39.2983383,-76.5991505"
"617 N. Fremont Avenue (multiple), Baltimore, Maryland, United States, 21201",39.2960644,-76.6325671,"https://www.google.com/maps?q=39.2960644,-76.6325671"
"1563 N. Fulton Avenue, Baltimore, Maryland, United States, 21217",39.3065334,-76.6460128,"https://www.google.com/maps?q=39.3065334,-76.6460128"
"924 S. Sharp Street, Baltimore, Maryland, United States, 21230",39.2797636,-76.6182628,"https://www.google.com/maps?q=39.2797636,-76.6182628"
"616 N. Gilmor Street, Baltimore, Maryland, United States, 21217",39.2958534,-76.6430772,"https://www.google.com/maps?q=39.2958534,-76.6430772"
"608 Cherry Hill Road, Baltimore, Maryland, United States, 21225",39.2503137,-76.62223490000001,"https://www.google.com/maps?q=39.2503137,-76.62223490000001"
"913 Warner St. , Baltimore, Maryland, United States, 21230",39.2827087,-76.623503,"https://www.google.com/maps?q=39.2827087,-76.623503"
"1433 W. Lafayette Avenue, Baltimore, Maryland, United States, 21217",39.2980609,-76.6412355,"https://www.google.com/maps?q=39.2980609,-76.6412355"
"1433 W. Lafayette Avenue, Baltimore, Maryland, United States, 21217",39.2980609,-76.6412355,"https://www.google.com/maps?q=39.2980609,-76.6412355"
"2115 Pennsylvania Avenue, Baltimore, Maryland, United States, 21217",39.3071933,-76.6385562,"https://www.google.com/maps?q=39.3071933,-76.6385562"
"941 Pennsylvania Avenue, Baltimore, Maryland, United States, 21201",39.2979163,-76.62731339999999,"https://www.google.com/maps?q=39.2979163,-76.62731339999999"
"934-936 Pennsylvania Avenue, Baltimore, Maryland, United States, 21201",39.2975667,-76.62766599999999,"https://www.google.com/maps?q=39.2975667,-76.62766599999999"
"818 Madison Ave, Baltimore, Maryland, United States, 21201",39.2992911,-76.6227242,"https://www.google.com/maps?q=39.2992911,-76.6227242"
"2426 Pennsylvania Ave, Baltimore, Maryland, United States, 21217",39.3096974,-76.64255729999999,"https://www.google.com/maps?q=39.3096974,-76.64255729999999"
"Baltimore, Maryland, United States,",39.2905023,-76.6104072,"https://www.google.com/maps?q=39.2905023,-76.6104072"
"1230 Pennsylvania Ave , Baltimore, Maryland, United States, 21217",39.2997542,-76.6303812,"https://www.google.com/maps?q=39.2997542,-76.6303812"
"Baltimore, Maryland, United States,",39.2905023,-76.6104072,"https://www.google.com/maps?q=39.2905023,-76.6104072"
"666 W. Lexington St , Baltimore, Maryland, United States, 21201",39.2916019,-76.62669489999999,"https://www.google.com/maps?q=39.2916019,-76.62669489999999"
"629 N. Eden St., Baltimore, Maryland, United States, 21205",39.2983383,-76.5991505,"https://www.google.com/maps?q=39.2983383,-76.5991505"
"2115 Pennsylvania Ave, Baltimore, Maryland, United States, 21217",39.3071933,-76.6385562,"https://www.google.com/maps?q=39.3071933,-76.6385562"
"1627 Pennsylvania Ave, Baltimore, Maryland, United States, 21217",39.3033868,-76.6340868,"https://www.google.com/maps?q=39.3033868,-76.6340868"
"512 W. Biddle St, Baltimore, Maryland, United States, 21202",39.3033951,-76.6174272,"https://www.google.com/maps?q=39.3033951,-76.6174272"
"1329 Pennsylvania Ave, Baltimore, Maryland, United States, 21217",39.3011798,-76.6313687,"https://www.google.com/maps?q=39.3011798,-76.6313687"
"1529 E. Monument St., Baltimore, Maryland, United States, 21205",39.2979624,-76.5970011,"https://www.google.com/maps?q=39.2979624,-76.5970011"
"Barton, Maryland, United States,",39.5308036,-79.0174955,"https://www.google.com/maps?q=39.5308036,-79.0174955"
"4617 York Rd. , Berlin, Maryland, United States, 21212",39.344948,-76.6092726,"https://www.google.com/maps?q=39.344948,-76.6092726"
"Crisfield, Maryland, United States,",37.9834575,-75.85382109999999,"https://www.google.com/maps?q=37.9834575,-75.85382109999999"
"Pocomoke City, Maryland, United States,",38.0756773,-75.56798049999999,"https://www.google.com/maps?q=38.0756773,-75.56798049999999"
"Princess Anne, Maryland, United States,",38.2028993,-75.692427,"https://www.google.com/maps?q=38.2028993,-75.692427"
"Rockville, Maryland, United States,",39.0839973,-77.1527578,"https://www.google.com/maps?q=39.0839973,-77.1527578"
"103 Lake St., Salisbury, Maryland, United States, 21801",38.365553,-75.6051336,"https://www.google.com/maps?q=38.365553,-75.6051336"
"1529 E. Monument St. , Snow Hill, Maryland, United States, 21205",39.2979624,-76.5970011,"https://www.google.com/maps?q=39.2979624,-76.5970011"
"St. Inigoes, Maryland, United States,",38.1525807,-76.4225843,"https://www.google.com/maps?q=38.1525807,-76.4225843"
"Leonardtown Rd., Waldorf, Maryland, United States, 20601",38.5846652,-76.8620621,"https://www.google.com/maps?q=38.5846652,-76.8620621"
"521 Washington Avenue, Bay City, Michigan, United States, 48708",43.5957132,-83.88834949999999,"https://www.google.com/maps?q=43.5957132,-83.88834949999999"
"1150 Clay Street, Detroit, Michigan, United States, 48211",42.3777966,-83.0636667,"https://www.google.com/maps?q=42.3777966,-83.0636667"
"2416 Hastings Street, Detroit, Michigan, United States, 48211",42.3726613,-83.0629214,"https://www.google.com/maps?q=42.3726613,-83.0629214"
"5010 W. Warren Avenue, Detroit, Michigan, United States, 48210",42.34484920000001,-83.1190392,"https://www.google.com/maps?q=42.34484920000001,-83.1190392"
"62 Monroe Street, Detroit, Michigan, United States, 48226",42.3325428,-83.04576039999999,"https://www.google.com/maps?q=42.3325428,-83.04576039999999"
"1020 Holbrook Avenue, Detroit, Michigan, United States, 48211",42.384873,-83.0701349,"https://www.google.com/maps?q=42.384873,-83.0701349"
"1337 Broadway, Detroit, Michigan, United States, 48226",42.334792,-83.0464566,"https://www.google.com/maps?q=42.334792,-83.0464566"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"1540 or 1700 Chene Street, Detroit, Michigan, United States, 48207",42.3450898,-83.02590219999999,"https://www.google.com/maps?q=42.3450898,-83.02590219999999"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"50 Monroe Avenue, Detroit, Michigan, United States, 48226",42.3323923,-83.0456842,"https://www.google.com/maps?q=42.3323923,-83.0456842"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"2814 Hastings Avenue, Detroit, Michigan, United States, 48211",42.3726613,-83.0629214,"https://www.google.com/maps?q=42.3726613,-83.0629214"
"2717 Gratiot Avenue, Detroit, Michigan, United States, 48207",42.354343,-83.031279,"https://www.google.com/maps?q=42.354343,-83.031279"
"9000 Oakland Street, Detroit, Michigan, United States, 48211",42.3855611,-83.07197,"https://www.google.com/maps?q=42.3855611,-83.07197"
"4635 Woodward Avenue, Detroit, Michigan, United States, 48201",42.354147,-83.063115,"https://www.google.com/maps?q=42.354147,-83.063115"
"5549 W. Warren Avenue, Detroit, Michigan, United States, 48210",42.3443099,-83.12071089999999,"https://www.google.com/maps?q=42.3443099,-83.12071089999999"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"2306 Gratiot Avenue, Detroit, Michigan, United States, 48207",42.3519267,-83.03204679999999,"https://www.google.com/maps?q=42.3519267,-83.03204679999999"
"3646 W. Warren Avenue, Detroit, Michigan, United States, 48208",42.3451989,-83.102763,"https://www.google.com/maps?q=42.3451989,-83.102763"
"8745 Russell Street, Detroit, Michigan, United States, 48211",42.3914512,-83.070171,"https://www.google.com/maps?q=42.3914512,-83.070171"
"1450 Gratiot Avenue, Detroit, Michigan, United States, 48207",42.3441443,-83.0379524,"https://www.google.com/maps?q=42.3441443,-83.0379524"
"528 Gratiot Avenue, Detroit, Michigan, United States, 48226",42.3370253,-83.0431284,"https://www.google.com/maps?q=42.3370253,-83.0431284"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"Detroit, Michigan, United States,",42.32971819999999,-83.0424533,"https://www.google.com/maps?q=42.32971819999999,-83.0424533"
"204 Monroe Street, Detroit, Michigan, United States, 48226",42.33366789999999,-83.0447927,"https://www.google.com/maps?q=42.33366789999999,-83.0447927"
"118 Monroe Street, Detroit, Michigan, United States, 48226",42.3330633,-83.04490729999999,"https://www.google.com/maps?q=42.3330633,-83.04490729999999"
"1708 Davison Street, Detroit, Michigan, United States, 48238",42.3963538,-83.1139142,"https://www.google.com/maps?q=42.3963538,-83.1139142"
